category,query_id,table,column,clause,priority,priority_score,needs_index,is_full_scan,clause_weight,full_scan_bonus
complex_queries,Q071,nation,n_name,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q071,customer,c_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q071,nation,n_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q071,customer,c_custkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q071,nation,n_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q071,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q072,nation,n_name,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q072,nation,n_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q072,nation,n_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q072,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q074,lineitem,l_shipmode,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q074,lineitem,l_shipdate,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q074,lineitem,l_shipmode,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q074,lineitem,l_shipmode,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q076,orders,o_orderpriority,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q076,orders,o_custkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q078,region,r_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q078,nation,n_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q078,region,r_name,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q078,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q079,nation,n_name,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q079,nation,n_nationkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q079,nation,n_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q086,lineitem,l_partkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q086,lineitem,l_quantity,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q088,region,r_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q088,nation,n_regionkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q088,region,r_regionkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q088,region,r_name,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q088,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q090,supplier,s_suppkey,JOIN_ON,LOW,0.0,0,1,2.5,2.0
complex_queries,Q090,supplier,s_name,SELECT,LOW,0.0,0,1,1.0,2.0
complex_queries,Q090,supplier,s_suppkey,SELECT,LOW,0.0,0,1,1.0,2.0
complex_queries,Q090,supplier,s_name,GROUP_BY,LOW,0.0,0,1,1.5,2.0
complex_queries,Q090,supplier,s_suppkey,GROUP_BY,LOW,0.0,0,1,1.5,2.0
complex_queries,Q091,orders,o_totalprice,WHERE,HIGH,0.995,0,1,3.0,2.0
complex_queries,Q091,orders,o_custkey,WHERE,HIGH,0.995,0,1,3.0,2.0
complex_queries,Q094,supplier,s_nationkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q094,nation,n_name,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q094,supplier,s_acctbal,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q094,nation,n_nationkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q094,nation,n_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q097,lineitem,l_suppkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q097,lineitem,l_suppkey,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q097,lineitem,l_shipdate,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q097,lineitem,l_suppkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q101,orders,o_custkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q101,orders,o_totalprice,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q101,orders,o_totalprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q101,orders,o_custkey,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q102,nation,n_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q102,nation,n_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q102,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q105,supplier,s_suppkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q105,supplier,s_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q105,supplier,s_suppkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q106,region,r_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q106,nation,n_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q106,region,r_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q106,nation,n_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q106,nation,n_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q106,region,r_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q106,region,r_name,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q106,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q107,orders,o_totalprice,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q107,orders,o_orderkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q107,orders,o_custkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q107,orders,o_orderdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q107,orders,o_totalprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q113,lineitem,l_quantity,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q113,lineitem,l_shipmode,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q113,lineitem,l_shipmode,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q113,lineitem,l_discount,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q113,lineitem,l_extendedprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q116,supplier,s_suppkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q116,supplier,s_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q119,part,p_type,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q119,part,p_type,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q119,part,p_partkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q119,part,p_brand,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q119,part,p_brand,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q120,orders,o_orderkey,SELECT,HIGH,0.995,0,1,1.0,2.0
complex_queries,Q120,orders,o_custkey,SELECT,HIGH,0.995,0,1,1.0,2.0
complex_queries,Q120,orders,o_totalprice,SELECT,HIGH,0.995,0,1,1.0,2.0
complex_queries,Q120,orders,o_totalprice,WHERE,HIGH,0.995,0,1,3.0,2.0
complex_queries,Q123,lineitem,l_quantity,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q123,lineitem,l_extendedprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q123,lineitem,l_discount,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q124,nation,n_name,SELECT,HIGH,0.9976,0,1,1.0,2.0
complex_queries,Q124,nation,n_nationkey,JOIN_ON,HIGH,0.9976,0,1,2.5,2.0
complex_queries,Q125,orders,o_custkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q125,orders,o_totalprice,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q125,orders,o_orderdate,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q125,orders,o_orderdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q125,orders,o_totalprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q127,region,r_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q127,region,r_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q127,region,r_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q127,nation,n_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q127,region,r_name,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q127,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q128,lineitem,l_suppkey,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q128,lineitem,l_shipdate,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q128,lineitem,l_suppkey,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q128,lineitem,l_shipdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q128,lineitem,l_discount,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q128,lineitem,l_extendedprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q128,lineitem,l_suppkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q129,part,p_container,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q129,part,p_partkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q129,part,p_container,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q129,part,p_container,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q131,orders,o_orderkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q131,orders,o_orderdate,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q131,orders,o_custkey,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q131,orders,o_orderkey,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q131,orders,o_custkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q131,orders,o_orderdate,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q131,orders,o_orderdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q131,orders,o_custkey,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q133,orders,o_orderpriority,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q133,orders,o_orderpriority,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q133,orders,o_orderpriority,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q133,orders,o_totalprice,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q133,orders,o_totalprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q134,nation,n_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q134,nation,n_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q134,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q135,nation,n_name,ORDER_BY,HIGH,0.9986,0,1,1.0,2.0
complex_queries,Q135,nation,n_name,GROUP_BY,HIGH,0.9986,0,1,1.5,2.0
complex_queries,Q135,nation,n_name,SELECT,HIGH,0.9986,0,1,1.0,2.0
complex_queries,Q135,nation,n_nationkey,JOIN_ON,HIGH,0.9986,0,1,2.5,2.0
complex_queries,Q136,lineitem,l_quantity,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q136,lineitem,l_shipmode,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q136,lineitem,l_shipdate,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q136,lineitem,l_shipdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q136,lineitem,l_shipmode,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q136,lineitem,l_shipmode,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q137,orders,o_totalprice,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q137,orders,o_custkey,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q137,orders,o_orderkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q137,orders,o_custkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q137,orders,o_totalprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q138,orders,o_custkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q138,orders,o_orderdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q138,orders,o_orderdate,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q138,orders,o_totalprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q139,region,r_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q139,region,r_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q139,region,r_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q139,nation,n_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q139,region,r_name,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q139,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q142,orders,o_custkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q142,orders,o_orderdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q142,orders,o_custkey,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q144,lineitem,l_shipdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q144,lineitem,l_extendedprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q144,lineitem,l_discount,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q144,lineitem,l_shipdate,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q145,supplier,s_suppkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q145,supplier,s_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q145,supplier,s_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q148,nation,n_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q148,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q160,region,r_name,JOIN_ON,HIGH,0.9986,0,1,2.5,2.0
complex_queries,Q160,region,r_name,SELECT,HIGH,0.9986,0,1,1.0,2.0
complex_queries,Q160,region,r_name,GROUP_BY,HIGH,0.9986,0,1,1.5,2.0
complex_queries,Q160,nation,n_regionkey,JOIN_ON,HIGH,0.9986,0,1,2.5,2.0
complex_queries,Q160,region,r_regionkey,JOIN_ON,HIGH,0.9986,0,1,2.5,2.0
complex_queries,Q160,nation,n_nationkey,JOIN_ON,HIGH,0.9986,0,1,2.5,2.0
complex_queries,Q161,region,r_regionkey,WHERE,HIGH,0.975,0,1,3.0,2.0
complex_queries,Q161,region,r_name,WHERE,HIGH,0.975,0,1,3.0,2.0
complex_queries,Q164,region,r_regionkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q164,region,r_name,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q165,part,p_partkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q165,part,p_name,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q167,nation,n_name,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q167,nation,n_nationkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q168,lineitem,l_shipmode,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q168,lineitem,l_shipmode,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q168,lineitem,l_commitdate,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q168,lineitem,l_receiptdate,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q168,lineitem,l_shipmode,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q168,lineitem,l_shipdate,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q168,lineitem,l_shipmode,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q168,lineitem,l_orderkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q172,part,p_partkey,WHERE,HIGH,0.967,0,1,3.0,2.0
complex_queries,Q172,part,p_brand,WHERE,HIGH,0.967,0,1,3.0,2.0
complex_queries,Q172,part,p_type,GROUP_BY,HIGH,0.967,0,1,1.5,2.0
complex_queries,Q172,part,p_type,SELECT,HIGH,0.967,0,1,1.0,2.0
complex_queries,Q172,part,p_size,WHERE,HIGH,0.967,0,1,3.0,2.0
complex_queries,Q172,part,p_size,ORDER_BY,HIGH,0.967,0,1,1.0,2.0
complex_queries,Q172,supplier,s_suppkey,SELECT,HIGH,0.967,0,1,1.0,2.0
complex_queries,Q172,part,p_brand,SELECT,HIGH,0.967,0,1,1.0,2.0
complex_queries,Q172,part,p_type,WHERE,HIGH,0.967,0,1,3.0,2.0
complex_queries,Q172,part,p_type,ORDER_BY,HIGH,0.967,0,1,1.0,2.0
complex_queries,Q172,supplier,s_comment,WHERE,HIGH,0.967,0,1,3.0,2.0
complex_queries,Q172,part,p_brand,GROUP_BY,HIGH,0.967,0,1,1.5,2.0
complex_queries,Q172,part,p_size,GROUP_BY,HIGH,0.967,0,1,1.5,2.0
complex_queries,Q172,part,p_brand,ORDER_BY,HIGH,0.967,0,1,1.0,2.0
complex_queries,Q172,part,p_size,SELECT,HIGH,0.967,0,1,1.0,2.0
complex_queries,Q174,customer,c_custkey,WHERE,HIGH,0.9885,0,1,3.0,2.0
complex_queries,Q174,customer,c_custkey,SELECT,HIGH,0.9885,0,1,1.0,2.0
complex_queries,Q174,customer,c_name,GROUP_BY,HIGH,0.9885,0,1,1.5,2.0
complex_queries,Q174,customer,c_custkey,GROUP_BY,HIGH,0.9885,0,1,1.5,2.0
complex_queries,Q174,customer,c_name,SELECT,HIGH,0.9885,0,1,1.0,2.0
complex_queries,Q175,part,p_partkey,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q175,part,p_brand,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q175,part,p_size,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q175,part,p_container,WHERE,HIGH,1.0,0,1,3.0,2.0
complex_queries,Q176,orders,o_orderpriority,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q176,orders,o_orderpriority,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q176,orders,o_orderkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q176,orders,o_orderpriority,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q176,orders,o_custkey,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q176,orders,o_orderkey,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q176,orders,o_orderkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q176,orders,o_custkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q176,orders,o_orderdate,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q176,orders,o_orderdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q180,region,r_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q180,region,r_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q180,nation,n_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q180,region,r_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q180,nation,n_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q180,nation,n_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q180,region,r_name,ORDER_BY,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q180,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q182,region,r_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q182,region,r_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q182,region,r_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q182,nation,n_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q182,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q184,part,p_partkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q184,part,p_partkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q184,part,p_brand,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q184,part,p_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q185,lineitem,l_quantity,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q185,lineitem,l_shipdate,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q185,lineitem,l_returnflag,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q185,lineitem,l_shipdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q185,lineitem,l_discount,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q185,lineitem,l_extendedprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q186,supplier,s_suppkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q186,supplier,s_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q186,supplier,s_suppkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q186,supplier,s_acctbal,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q187,part,p_name,GROUP_BY,HIGH,0.9814,0,1,1.5,2.0
complex_queries,Q187,part,p_partkey,JOIN_ON,HIGH,0.9814,0,1,2.5,2.0
complex_queries,Q187,part,p_brand,SELECT,HIGH,0.9814,0,1,1.0,2.0
complex_queries,Q187,part,p_name,SELECT,HIGH,0.9814,0,1,1.0,2.0
complex_queries,Q187,part,p_brand,GROUP_BY,HIGH,0.9814,0,1,1.5,2.0
complex_queries,Q188,part,p_type,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q188,part,p_partkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q188,part,p_brand,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q189,region,r_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q189,region,r_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q189,region,r_name,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q189,nation,n_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q189,nation,n_nationkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q193,orders,o_custkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q193,orders,o_custkey,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q193,orders,o_custkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q193,orders,o_totalprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q195,orders,o_orderpriority,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q195,orders,o_orderpriority,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q195,orders,o_orderkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q195,orders,o_orderdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q197,lineitem,l_quantity,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q197,lineitem,l_extendedprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q197,lineitem,l_discount,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q198,orders,o_custkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q198,orders,o_custkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q198,orders,o_orderkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q198,orders,o_orderkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q198,orders,o_totalprice,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q200,orders,o_custkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q200,region,r_name,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q200,orders,o_custkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q200,orders,o_orderdate,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q200,region,r_regionkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q200,orders,o_orderkey,JOIN_ON,HIGH,1.0,0,1,2.5,2.0
complex_queries,Q200,orders,o_custkey,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q200,orders,o_orderkey,SELECT,HIGH,1.0,0,1,1.0,2.0
complex_queries,Q200,orders,o_orderdate,GROUP_BY,HIGH,1.0,0,1,1.5,2.0
complex_queries,Q200,orders,o_totalprice,SELECT,HIGH,1.0,0,1,1.0,2.0
