has_seq_scan,seq_scan_count,has_index_scan,has_index_only_scan,has_bitmap_scan,max_scan_cost,has_nested_loop,has_hash_join,has_merge_join,num_join_nodes,total_rows_estimated,max_rows_estimated,log_total_rows,total_startup_cost,total_run_cost,max_node_cost,has_filter,has_sort,has_aggregate,has_hash,index_coverage_ratio,num_index_scans,num_total_scans,has_no_index,plan_depth,num_nodes,has_subquery,has_cte,num_tables_accessed,max_width,query_id,category
1,1,0,0,0,1688488.34,0,0,0,0,24993029,24992980,7.397818910488612,10128919.46,11503998.9,1688488.34,0,1,1,1,0.0,0,1,1,16,12,0,0,1,107,COM_Q085,complex_queries
1,2,0,0,0,3402826.07,0,1,0,1,25898027,24992980,7.413266696076473,19941180.53,21642170.31,3402826.07,0,1,1,1,0.0,0,2,1,16,15,0,0,2,78,COM_Q088,complex_queries
1,2,0,0,0,2242327.27,1,0,0,1,31252416,15001158,7.494883610453574,3652943.75,5136814.03,2242327.27,1,1,1,0,0.0,0,2,1,13,10,0,0,1,112,COM_Q092,complex_queries
1,2,0,0,0,3407786.44,0,1,0,1,26300941,24992980,7.419971303549665,36941444.60999999,38650743.91,3407786.44,0,1,1,1,0.0,0,2,1,31,22,0,0,2,126,COM_Q093,complex_queries
1,2,0,0,0,525434.97,0,1,0,1,13823182,6250482,7.1406080575221855,2701716.8200000003,3497435.45,525434.97,0,1,1,1,0.0,0,2,1,19,14,0,0,2,107,COM_Q094,complex_queries
1,1,0,0,0,1938419.46,0,0,0,0,24993035,24992980,7.397819014748342,7751664.76,9314191.91,1938419.46,0,1,1,1,0.0,0,1,1,10,9,0,0,1,104,COM_Q095,complex_queries
1,4,0,0,0,2751056.72,0,1,0,3,88730337,24992980,7.948072135877729,23277473.27,28749065.15,2751056.72,0,1,1,1,0.0,0,4,1,31,24,0,0,4,152,COM_Q096,complex_queries
1,2,0,0,0,542037.65,0,1,0,1,13835272,6250482,7.1409877331353595,3857392.87,4675823.42,542037.65,1,1,1,1,0.0,0,2,1,25,20,0,0,2,83,COM_Q097,complex_queries
1,1,1,0,0,1466925.18,0,0,1,1,15547254,6250482,7.191653721749499,8373772.42,9718333.86,1466925.18,0,1,1,1,0.5,1,2,0,22,19,0,0,1,55,COM_Q098,complex_queries
1,4,0,0,0,2120401.82,0,1,0,3,28706766,6250482,7.457984284341803,9878267.179999998,12069729.2,2120401.82,0,1,1,1,0.0,0,4,1,25,23,0,0,4,176,COM_Q099,complex_queries
1,1,0,0,0,9088013.18,0,0,0,0,79977535,24992980,7.902968019976455,34390680.41,42596628.63,9088013.18,0,1,1,0,0.0,0,1,1,13,10,0,0,1,132,COM_Q100,complex_queries
1,2,0,0,0,31683402.54,0,1,0,1,451539982,59983152,8.654696212296159,53406108.400000006,136423989.0,31683402.54,0,1,1,1,0.0,0,2,1,28,21,0,0,2,55,COM_Q101,complex_queries
1,1,0,0,0,14813914.03,0,0,0,0,229935416,59983152,8.361605870890871,22912908.740000002,48457660.03,14813914.03,0,1,0,0,0.0,0,1,1,10,7,0,0,1,16,COM_Q102,complex_queries
1,2,0,0,0,14539001.01,0,1,0,1,192488010,30002316,8.28440368491626,63019055.99,79947076.99,14539001.01,0,1,1,1,0.0,0,2,1,25,17,0,0,2,72,COM_Q103,complex_queries
1,1,1,0,0,834520.78,0,0,1,1,9319555,3333791,6.969395222295699,4848021.89,5680443.88,834520.78,0,1,1,1,0.5,1,2,0,22,19,0,0,1,55,COM_Q104,complex_queries
1,1,0,0,0,3452149.66,0,0,0,0,45003479,15001158,7.653246097916708,8443801.2,9830160.09,3452149.66,0,1,1,0,0.0,0,1,1,7,6,0,0,1,176,COM_Q105,complex_queries
1,3,0,0,0,26683976.19,0,1,1,2,254117570,34245140,8.405034695449867,121835464.67999995,148678559.51,26683976.19,0,1,1,1,0.0,0,3,1,40,29,0,0,3,236,COM_Q106,complex_queries
1,2,1,0,0,10707708.43,1,0,1,2,128009738,15001158,8.107243012093658,40371202.65999998,50683552.59,10707708.43,0,1,1,0,0.3333,1,3,0,31,30,0,0,2,180,COM_Q107,complex_queries
1,2,0,0,0,3779470.48,0,1,0,1,48852507,15001158,7.688886864525643,12958248.48,16031515.77,3779470.48,0,1,1,1,0.0,0,2,1,19,14,0,0,1,144,COM_Q109,complex_queries
1,1,0,0,0,3633895.43,0,0,0,0,74855798,15001158,7.874225450318968,15329311.3,16602786.48,3633895.43,1,1,0,0,0.0,0,1,1,13,9,0,0,1,80,COM_Q110,complex_queries
1,4,0,0,0,2264410.87,0,1,0,3,29933826,6250482,7.476162244362163,16537354.729999999,19240061.57,2264410.87,0,1,1,1,0.0,0,4,1,34,30,0,0,4,232,COM_Q111,complex_queries
1,2,0,0,0,16420230.69,0,1,0,1,282425198,59983152,8.450903443436468,46206945.120000005,73397015.55,16420230.69,0,1,1,1,0.0,0,2,1,22,15,0,0,2,100,COM_Q113,complex_queries
1,1,0,0,0,3402168.99,0,0,0,0,25905513,24992980,7.41339221369124,33523415.599999994,35232497.63,3402168.99,1,1,1,1,0.0,0,1,1,28,19,0,0,1,112,COM_Q115,complex_queries
1,2,1,0,0,5722513.41,1,1,1,3,128248847,49216813,8.108053472735198,34489042.52,37095025.9,5722513.41,0,1,1,1,0.5,2,4,0,25,33,0,0,2,226,COM_Q117,complex_queries
1,2,0,0,0,1009177.88,0,1,0,1,18811718,6250482,7.274428482849883,3787819.65,4995136.3,1009177.88,1,1,0,1,0.0,0,2,1,13,11,0,0,1,16,COM_Q118,complex_queries
1,1,1,0,0,29990219022.86,1,0,0,1,53258267,49592271,7.72638703874067,596384.55,29990977447.16,29990219022.86,1,1,0,0,0.5,1,2,0,10,10,0,0,1,36,COM_Q119,complex_queries
1,2,1,0,0,68062113.96,1,1,0,2,133703956,133425791,8.126144260499343,48254.0,68116156.28,68062113.96,1,1,0,1,0.3333,1,3,0,16,14,0,0,2,116,COM_Q120,complex_queries
1,2,0,0,0,6249159.61,0,1,0,1,90301313,40149960,7.955694069901515,5167750.84,11082354.74,6249159.61,1,1,0,1,0.0,0,2,1,13,11,0,0,1,88,COM_Q122,complex_queries
1,2,1,0,0,16937176970.15,1,1,0,2,6009824052,6006444590,9.778861757538555,744165.83,16938008586.78,16937176970.15,1,1,0,1,0.3333,1,3,0,16,14,0,0,2,127,COM_Q123,complex_queries
1,8,0,0,0,11082635.14,1,1,0,6,144483062,24992980,8.159816939986994,78208969.43000002,89825597.67,11082635.14,1,1,1,1,0.0,0,8,1,37,43,0,0,5,240,COM_Q124,complex_queries
1,1,1,0,0,33334834545.18,1,0,0,1,1311876619,1308209994,9.117892992225,607780.55,33335591597.8,33334834545.18,1,1,0,0,0.5,1,2,0,10,10,0,0,1,38,COM_Q125,complex_queries
1,2,0,0,0,4746273.19,0,1,0,1,66855998,24052266,7.8251403826631485,6581247.34,11245598.91,4746273.19,1,1,0,1,0.0,0,2,1,13,11,0,0,1,32,COM_Q126,complex_queries
1,2,0,0,0,2874598.77,0,1,0,1,36768033,13383320,7.565470408607559,4413046.45,7275756.54,2874598.77,1,1,0,1,0.0,0,2,1,13,11,0,0,1,56,COM_Q127,complex_queries
1,4,0,0,0,7042353133262.69,0,1,0,1,30077727,15001158,7.478245027586856,14084708322432.92,27859380148586.68,7042353133262.69,1,1,1,1,0.0,0,4,1,17,18,1,0,1,20,COM_Q128,complex_queries
1,2,0,0,0,931128.9,0,0,1,1,10985739,1999610,7.040829316340038,1419003.8600000003,2840836.47,931128.9,1,1,0,0,0.0,0,2,1,13,15,0,0,1,77,COM_Q129,complex_queries
0,0,1,1,0,11299672.18,1,0,0,1,207388504,48179952,8.316784680917923,25432399.070000004,50778363.54,11299672.18,0,1,1,0,1.0,2,2,0,19,16,0,0,0,16,COM_Q130,complex_queries
1,8,0,0,0,1045386.14,1,1,0,7,52526428,6250482,7.720377876373043,7183723.100000003,10439502.76,1045386.14,1,1,1,1,0.0,0,8,1,31,47,0,0,4,304,COM_Q132,complex_queries
1,4,1,0,0,364721.54,1,1,1,7,3565789,3333791,6.552155762696116,1459350.74,2417830.2,364721.54,1,1,1,1,0.5556,5,9,0,37,43,1,0,4,270,COM_Q133,complex_queries
1,1,1,0,0,1389594.04,1,0,0,1,248659,235338,5.395605929313231,5556173.199999999,7299667.6,1389594.04,1,1,1,0,0.5,1,2,0,16,14,0,0,1,24,COM_Q134,complex_queries
1,6,0,0,0,1931936.04,0,1,0,5,14815245,7624791,7.170708867125929,8607371.48,13934257.56,1931936.04,1,1,1,1,0.0,0,6,1,31,33,0,0,5,272,COM_Q135,complex_queries
1,7,1,0,0,1902631.96,1,1,0,7,27744745,24992980,7.4431807532517045,9583067.41,17581797.75,1902631.96,1,1,1,1,0.125,1,8,0,43,39,0,0,6,148,COM_Q136,complex_queries
1,4,1,0,0,1798861.66,1,1,0,5,30936346,24992980,7.490469030390974,14874996.559999997,19055376.09,1798861.66,1,1,1,1,0.3333,2,6,0,34,28,0,0,4,168,COM_Q137,complex_queries
1,2,1,0,0,2116209.07,1,1,1,3,11889618,6198259,7.075167937978764,16337684.91,20486657.39,2116209.07,1,1,1,1,0.5,2,4,0,31,28,0,0,2,279,COM_Q138,complex_queries
1,6,0,0,0,458771.13,0,1,0,4,6935658,3333791,6.841087732383539,2049179.1600000001,2931351.92,458771.13,1,1,1,1,0.0,0,6,1,28,36,1,0,3,36,COM_Q139,complex_queries
1,2,0,0,0,2180641.0,0,1,0,1,12863293,6250482,7.109352195869687,9473203.839999998,13217625.33,2180641.0,1,1,1,1,0.0,0,2,1,16,14,0,0,2,27,COM_Q140,complex_queries
1,1,1,1,0,1413639.65,0,0,0,0,19499038,6124210,7.290013207912182,5827467.16,7072912.12,1413639.65,1,1,1,1,0.5,1,2,0,19,18,0,0,1,16,COM_Q141,complex_queries
1,2,0,0,0,1581182.39,0,1,0,1,2269286,833171,6.355889425208036,4857304.6899999995,7916139.39,1581182.39,1,0,1,1,0.0,0,2,1,13,10,0,0,2,64,COM_Q142,complex_queries
1,2,1,0,0,3230163.18,1,0,0,1,2762531,927516,6.44130731740554,17460083.69,20610666.13,3230163.18,1,1,1,1,0.3333,1,3,0,20,28,1,0,1,103,COM_Q143,complex_queries
1,2,1,1,0,380510.01,0,1,0,1,3303345,1666895,6.518954065069212,1370051.83,1939721.52,380510.01,1,1,1,1,0.3333,1,3,0,20,18,1,0,2,44,COM_Q144,complex_queries
1,3,0,0,0,20686548.67,0,1,0,1,60009618,59983152,7.778220869446935,22671913.669999998,47010780.99,20686548.67,1,0,1,1,0.0,0,3,1,13,14,1,0,2,32,COM_Q145,complex_queries
1,3,1,0,0,6501349.76,0,1,1,3,142385619,59983152,8.153466130663206,68888701.32000001,77369054.88,6501349.76,1,1,1,1,0.25,1,4,0,40,33,0,0,2,71,COM_Q146,complex_queries
1,2,0,0,0,1953590.8,0,1,0,1,471726,467160,5.673690734450978,6012600.96,9840096.05,1953590.8,1,0,1,1,0.0,0,2,1,16,12,0,0,2,32,COM_Q147,complex_queries
1,4,0,0,0,23019359.47,0,1,0,3,152512392,15001158,8.18330513543908,77649701.88999999,102575602.02,23019359.47,0,1,1,1,0.0,0,4,1,37,30,0,0,4,360,COM_Q148,complex_queries
1,4,0,0,0,3867856.4,0,1,0,3,96652046,24992980,7.9852110564131005,24965106.78,31811008.3,3867856.4,0,1,1,1,0.0,0,4,1,31,24,0,0,4,201,COM_Q149,complex_queries
1,1,0,0,0,3315458.94,0,0,0,0,32601425,15001158,7.513236596705568,15048721.98,16143039.67,3315458.94,0,1,1,0,0.0,0,1,1,13,10,0,0,1,168,COM_Q150,complex_queries
1,4,0,0,0,16788288.86,0,1,0,3,205563235,59983152,8.312945445780413,77553018.04999998,100118062.41,16788288.86,0,1,1,1,0.0,0,4,1,28,25,0,0,4,51,COM_Q152,complex_queries
1,5,0,0,0,3164769.32,0,1,0,4,101242296,24992980,8.00536198993454,27048169.880000003,33847864.63,3164769.32,0,1,1,1,0.0,0,5,1,40,32,0,0,5,259,COM_Q153,complex_queries
1,2,0,0,0,3414623.73,0,1,0,1,55526285,15001158,7.744498625684918,18562522.450000003,21884006.02,3414623.73,0,1,1,1,0.0,0,2,1,25,20,0,0,2,107,COM_Q155,complex_queries
1,1,1,0,0,607183968.33,0,1,1,2,9037816532,3562158240,9.956063520939148,390339118.31,1034872859.16,607183968.33,0,1,1,1,0.6667,2,3,0,22,20,0,0,1,152,COM_Q156,complex_queries
1,2,0,0,0,3070823.41,0,1,0,1,62487134,24992980,7.795790612966106,16114376.419999998,19632253.2,3070823.41,0,1,1,1,0.0,0,2,1,19,15,0,0,2,195,COM_Q157,complex_queries
1,1,0,0,0,10971722.0,0,0,0,0,73979220,24992980,7.869109753889586,33887305.32,41035952.82,10971722.0,0,1,1,0,0.0,0,1,1,10,9,0,0,1,168,COM_Q158,complex_queries
1,5,1,0,0,40064493.43,1,1,0,5,401148908,59983152,8.603305615394493,436645854.65999985,479610145.28,40064493.43,0,1,1,1,0.1667,1,6,0,58,44,0,0,5,312,COM_Q159,complex_queries
1,3,0,0,0,6904812.71,0,1,0,2,92394346,24992980,7.965645400421304,54580862.14000001,61218339.9,6904812.71,0,1,1,1,0.0,0,3,1,31,24,0,0,3,181,COM_Q160,complex_queries
1,1,0,0,0,448786.47,0,0,0,0,14714361,14714361,7.167741436270062,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,107,SIN_Q001,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,12881317,12881317,7.109960301753803,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,107,SIN_Q002,single_table_filters
1,1,0,0,0,445351.24,0,0,0,0,1265395,893220,6.102226457291873,1000.0,800380.48,445351.24,1,0,0,0,0.0,0,1,1,4,4,0,0,1,107,SIN_Q003,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,8191026,8191026,6.91333835749552,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,107,SIN_Q004,single_table_filters
1,1,0,0,0,486289.37,0,0,0,0,2311685,2311685,6.363928842841713,0.0,486289.37,486289.37,1,0,0,0,0.0,0,1,1,1,2,0,0,1,107,SIN_Q005,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,5885544,5885544,6.769786684602318,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,8,SIN_Q006,single_table_filters
1,1,0,0,0,340404.73,0,0,0,0,24,17,1.3979400086720377,1000.0,679807.76,340404.73,1,0,0,0,0.0,0,1,1,4,4,0,0,1,8,SIN_Q007,single_table_filters
1,1,0,0,0,356392.24,0,0,0,0,5142,3630,3.71121652432109,1000.0,711421.48,356392.24,1,0,0,0,0.0,0,1,1,4,4,0,0,1,107,SIN_Q008,single_table_filters
1,1,0,0,0,353332.03,0,0,0,0,183161,129290,5.262835377071327,1000.0,692735.06,353332.03,1,0,0,0,0.0,0,1,1,4,4,0,0,1,12,SIN_Q009,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,7326065,7326065,6.864870826873802,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,107,SIN_Q010,single_table_filters
1,1,0,0,0,486289.37,0,0,0,0,5702224,5702224,6.756044349825519,0.0,486289.37,486289.37,1,0,0,0,0.0,0,1,1,1,2,0,0,1,107,SIN_Q011,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,13911901,13911901,7.143386509692677,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,12,SIN_Q012,single_table_filters
1,1,0,0,0,387127.93,0,0,0,0,661936,467249,5.8208166573334434,1000.0,726530.96,387127.93,1,0,0,0,0.0,0,1,1,4,4,0,0,1,12,SIN_Q013,single_table_filters
1,1,0,0,0,486289.37,0,0,0,0,2259251,2259251,6.353964675411531,0.0,486289.37,486289.37,1,0,0,0,0.0,0,1,1,1,2,0,0,1,8,SIN_Q014,single_table_filters
1,1,0,0,0,356570.24,0,0,0,0,7664,5410,3.884512159190394,1000.0,711599.48,356570.24,1,0,0,0,0.0,0,1,1,4,4,0,0,1,8,SIN_Q015,single_table_filters
1,1,0,0,0,356517.64,0,0,0,0,6919,4884,3.840106094456758,1000.0,711546.88,356517.64,1,0,0,0,0.0,0,1,1,4,4,0,0,1,107,SIN_Q016,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,14871866,14871866,7.1723654928595675,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q017,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,14533909,14533909,7.162382466533972,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q018,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,14126717,14126717,7.150041275786984,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q019,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,13669935,13669935,7.135766481289702,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q020,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,13155361,13155361,7.119102803196284,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q021,single_table_filters
1,1,0,0,0,448786.47,0,0,0,0,12586483,12586483,7.099904428069953,0.0,448786.47,448786.47,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q022,single_table_filters
1,1,0,0,0,389825.14,0,0,0,0,478775,337959,5.6801323720417995,1000.0,744854.38,389825.14,1,0,0,0,0.0,0,1,1,4,4,0,0,1,12,SIN_Q023,single_table_filters
1,1,0,0,0,418230.34,0,0,0,0,881182,622011,5.945066110043177,1000.0,773259.58,418230.34,1,0,0,0,0.0,0,1,1,4,4,0,0,1,12,SIN_Q024,single_table_filters
1,1,0,0,0,486289.37,0,0,0,0,1637191,1637191,6.214099613835225,0.0,486289.37,486289.37,1,0,0,0,0.0,0,1,1,1,2,0,0,1,12,SIN_Q025,single_table_filters
1,1,0,0,0,486289.37,0,0,0,0,1833046,1833046,6.263173600575399,0.0,486289.37,486289.37,1,0,0,0,0.0,0,1,1,1,2,0,0,1,12,SIN_Q026,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,35991891,35991891,7.5562046769825155,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q027,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,25258905,25258905,7.402414536700227,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q028,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,25107661,25107661,7.399806273534395,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q029,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,27232351,27232351,7.435085152045417,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q030,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,24065241,24065241,7.381390233299319,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q031,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,13170301,13170301,7.119595733612488,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q032,single_table_filters
1,1,0,0,0,1438559.35,0,0,0,0,44,31,1.6532125137753437,1000.0,2876115.6,1438559.35,1,0,0,0,0.0,0,1,1,4,4,0,0,1,8,SIN_Q033,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,18323070,18323070,7.262998264450835,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q034,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,32746802,32746802,7.515168907160424,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q035,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,31283213,31283213,7.495311365575784,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,9,SIN_Q036,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,14875821,14875821,7.172480973069546,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q037,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,26600574,26600574,7.4248910244742286,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q038,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,10659006,10659006,7.027716747419646,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,9,SIN_Q039,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,19180613,19180613,7.28286250546988,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,9,SIN_Q040,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,9189403,9189403,6.963287345128783,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q041,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,10934928,10934928,7.038815967528359,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q042,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,15065433,15065433,7.177981647200231,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,117,SIN_Q043,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,54026825,54026825,7.732609454098963,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q044,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,48118484,48118484,7.682311945216066,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q045,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,42096176,42096176,7.6242426568049515,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q046,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,30075552,30075552,7.478213621469589,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q047,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,17968953,17968953,7.254522796905872,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q048,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,11864668,11864668,7.074255626794514,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,9,SIN_Q049,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,13332255,13332255,7.12490364419641,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,9,SIN_Q050,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,25454850,25454850,7.405770559237541,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,9,SIN_Q051,single_table_filters
1,1,0,0,0,2024891.28,0,0,0,0,25324887,25324887,7.403547533357509,0.0,2024891.28,2024891.28,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q052,single_table_filters
1,1,0,0,0,1874933.4,0,0,0,0,10780972,10780972,7.032657958388899,0.0,1874933.4,1874933.4,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q053,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,1232835,1232835,6.0909053077131805,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,158,SIN_Q054,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,1300324,1300324,6.114051912357872,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,158,SIN_Q055,single_table_filters
1,1,0,0,0,50586.93,0,0,0,0,82028,57902,4.9139674171814836,1000.0,94383.66,50586.93,1,0,0,0,0.0,0,1,1,4,4,0,0,1,158,SIN_Q056,single_table_filters
1,1,0,0,0,54442.98,0,0,0,0,114519,80837,5.058881339349561,1000.0,99802.26,54442.98,1,0,0,0,0.0,0,1,1,4,4,0,0,1,158,SIN_Q057,single_table_filters
1,1,0,0,0,58484.68,0,0,0,0,606418,606418,5.782772799922625,0.0,58484.68,58484.68,1,0,0,0,0.0,0,1,1,1,2,0,0,1,158,SIN_Q058,single_table_filters
1,1,0,0,0,51066.93,0,0,0,0,88828,62702,4.948554773029524,1000.0,94863.66,51066.93,1,0,0,0,0.0,0,1,1,4,4,0,0,1,23,SIN_Q059,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,302709,302709,5.48102676807611,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,158,SIN_Q060,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,173715,173715,5.23983982070212,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,23,SIN_Q061,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,1206092,1206092,6.081380796883399,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,10,SIN_Q062,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,160506,160506,5.205493977520212,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,158,SIN_Q063,single_table_filters
1,1,0,0,0,50766.93,0,0,0,0,84578,59702,4.927262546062131,1000.0,94563.66,50766.93,1,0,0,0,0.0,0,1,1,4,4,0,0,1,158,SIN_Q064,single_table_filters
1,1,0,0,0,53174.18,0,0,0,0,96544,68149,4.984729786881461,1000.0,98533.46,53174.18,1,0,0,0,0.0,0,1,1,4,4,0,0,1,23,SIN_Q065,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,1000030,1000030,6.000013462920265,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,23,SIN_Q066,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,1353319,1353319,6.131400500073085,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q067,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,1326328,1326328,6.122651265518083,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q068,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,1272775,1272775,6.104751977476178,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q069,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,1163141,1163141,6.0656327379888575,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q070,single_table_filters
1,1,0,0,0,54734.56,0,0,0,0,1094066,1094066,6.039043918742664,0.0,54734.56,54734.56,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q071,single_table_filters
1,1,0,0,0,51659.08,0,0,0,0,75080,52998,4.875530048333828,1000.0,97018.36,51659.08,1,0,0,0,0.0,0,1,1,4,4,0,0,1,10,SIN_Q072,single_table_filters
1,1,0,0,0,53108.28,0,0,0,0,95611,67490,4.980512402806712,1000.0,98467.56,53108.28,1,0,0,0,0.0,0,1,1,4,4,0,0,1,10,SIN_Q073,single_table_filters
1,1,0,0,0,58484.68,0,0,0,0,422913,422913,5.626252062120437,0.0,58484.68,58484.68,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q074,single_table_filters
